id;word;polarity;joy;fear;sadness;anger;surprise;disgust
12413;sécable;negative;0;0;0;0;0;0
12414;sécateur;negative;0;0;0;0;0;0
12415;sécession;negative;0;1;0;0;0;0
12416;sécher;negative;0;0;0;0;0;0
12417;sèche cheveu;positive;0;0;0;0;0;0
12418;sèche linge;positive;0;0;0;0;0;0
12419;sécheresse;negative;0;1;1;0;0;0
12420;secondaire;negative;0;0;1;0;0;0
12421;second;positive;0;0;0;0;1;0
12422;seconder;positive;0;0;0;0;0;0
12423;secouer;negative;0;1;0;0;0;0
12424;secourir;positive;0;0;0;0;1;0
12425;secours;positive;0;0;0;0;1;0
12426;secousse;negative;0;1;0;1;1;0
12427;secret;negative;0;1;0;0;1;0
12428;secrétaire;positive;0;0;0;0;0;0
12429;secrétaire général;positive;0;0;0;0;0;0
12430;secrétariat;positive;0;0;0;0;0;0
12431;secrètement;negative;0;1;0;0;0;0
12432;sécréter;negative;0;0;0;0;0;1
12433;sécrétion;negative;0;0;0;0;0;1
12434;sectaire;negative;0;1;1;1;0;1
12435;sectarisme;negative;0;1;0;1;0;0
12436;secte;negative;0;1;0;0;0;0
12437;secteur;positive;0;0;0;0;0;0
12438;section;positive;0;0;0;0;0;0
12439;sectionner;negative;0;1;1;1;0;0
12440;sécurité;positive;0;0;0;0;0;0
12441;sédentaire;negative;0;0;0;0;0;0
12442;sédiment;negative;0;0;0;0;0;1
12443;sédimentaire;negative;0;0;0;0;0;1
12444;sédition;negative;0;0;1;1;0;0
12445;séduction;positive;0;0;0;0;0;0
12446;séduire;positive;0;0;0;0;0;0
12447;séduisant;positive;0;0;0;0;0;0
12448;segment;positive;0;0;0;0;0;0
12449;segmenter;positive;0;0;0;0;0;0
12450;ségrégation;negative;0;0;1;0;0;0
12451;seigle;positive;0;0;0;0;0;0
12452;seigneur;positive;0;0;0;0;0;1
12453;seigneurie;positive;0;0;0;0;0;0
12454;sein;positive;0;0;0;0;0;0
12455;séjour;positive;0;0;0;0;0;0
12456;séjourner;positive;0;0;0;0;0;0
12457;sel;negative;0;0;0;0;0;1
12458;sélection;positive;0;0;0;0;0;0
12459;selle;positive;0;0;0;0;0;0
12460;seller;positive;0;0;0;0;0;0
12461;semaine;positive;0;0;0;0;0;0
12462;sémaphore;positive;0;0;0;0;0;0
12463;semblant;positive;0;0;0;0;0;0
12464;sembler;positive;0;0;0;0;0;0
12465;semelle;negative;0;0;0;0;0;1
12466;semence;positive;0;0;0;0;0;0
12467;séminaire;positive;0;0;0;0;0;0
12468;séminal;positive;0;0;0;0;0;0
12469;sémiotique;positive;0;0;0;0;0;0
12470;semis;positive;0;0;0;0;0;0
12471;sénat;positive;0;0;0;0;0;0
12472;sénateur;positive;0;0;0;0;0;0
12473;sénescence;negative;0;0;1;0;0;0
12474;sénile;negative;0;1;1;0;0;0
12475;senior;positive;0;0;0;0;0;0
12476;sénior;positive;0;0;0;0;0;0
12477;sen|sens;positive;0;0;0;0;0;0
12478;sen|sens général;positive;0;0;0;0;0;0
12479;sensation;positive;0;1;1;1;1;1
12480;sensibilité;positive;0;0;0;0;0;0
12481;sensiblement;positive;0;0;0;0;0;0
12482;sensiblerie;negative;0;0;0;0;1;1
12483;sensualité;positive;0;0;0;0;0;0
12484;sentence;negative;0;1;1;1;0;1
12485;sentir;positive;0;0;0;0;0;0
12486;sentimentalité;positive;0;0;0;0;0;0
12487;sentinelle;positive;0;0;0;0;0;0
12488;sentir mauvais;negative;0;0;0;0;0;1
12489;sépaés;negative;0;0;1;0;0;0
12490;séparable;negative;0;0;1;0;0;0
12491;séparation;negative;0;1;1;0;0;0
12492;séparatiste;negative;0;0;0;1;0;1
12493;séparer;negative;0;1;1;1;0;1
12494;séparément;negative;0;1;1;0;0;0
12495;sépia;positive;0;0;0;0;0;0
12496;sepsis;negative;0;1;1;0;0;1
12497;septembre;positive;0;0;0;0;0;0
12498;septième;positive;0;0;0;0;0;0
12499;septique;negative;0;0;0;0;0;1
12500;septum;positive;0;0;0;0;0;0
12501;séquence;positive;0;0;0;0;0;0
12502;séquestration;negative;0;1;1;0;0;0
12503;séquestrer;negative;0;1;1;0;0;0
12504;sérénité;positive;0;0;0;0;0;0
12505;sergé;positive;0;0;0;0;0;0
12506;sergent;positive;0;0;0;0;0;0
12507;série;positive;0;0;0;0;0;0
12508;sérier;positive;0;0;0;0;0;0
12509;serin;positive;0;0;0;0;0;0
12510;seringue;negative;0;1;0;0;0;0
12511;sermon;positive;0;0;0;0;0;0
12512;serpent;negative;0;1;0;0;0;1
12513;serpent à sonnette;negative;0;1;0;0;0;1
12514;serpenter;negative;0;1;0;0;0;1
12515;serpentin;positive;0;0;0;0;0;0
12516;serpillère;negative;0;0;0;0;0;1
12517;serre;negative;0;0;0;0;0;0
12518;serrement;negative;0;1;0;0;0;0
12519;serrer;negative;0;1;0;1;0;0
12520;serre|serres;negative;0;1;0;1;0;0
12521;serrure;positive;0;0;0;0;0;0
12522;serrurier;positive;0;0;0;0;0;0
12523;sérum;positive;0;0;0;0;0;0
12524;serveur;positive;0;0;0;0;0;0
12525;serviable;positive;0;0;0;0;0;0
12526;service;positive;0;0;0;0;0;0
12527;serviette;positive;0;0;0;0;0;0
12528;serviette de table;positive;0;0;1;0;0;0
12529;servile;negative;0;1;1;1;0;1
12530;servir;negative;0;0;0;0;0;0
12531;servir à le louche;positive;0;0;0;0;0;0
12532;serviteur;positive;0;0;0;0;0;0
12533;servitude;negative;0;1;1;1;0;0
12534;session;positive;0;0;0;0;0;0
12535;setter;positive;0;0;0;0;0;0
12536;seuil;positive;0;0;0;0;0;0
12537;seul;negative;0;1;1;1;0;1
12538;sève;positive;0;0;1;0;0;0
12539;sévèrement;negative;0;1;1;0;0;0
12540;sévérité;negative;0;1;1;1;0;0
12541;sexe;positive;0;0;0;0;0;0
12542;sexualité;positive;0;0;0;0;0;0
12543;sexy;positive;1;0;0;0;0;0
12544;shérif;positive;0;0;0;0;0;0
12545;sherry;positive;0;0;0;0;0;0
12546;shilling;positive;0;0;0;0;0;0
12547;shopping;positive;0;0;0;0;1;0
12548;short;positive;0;0;0;0;0;0
12549;si que;positive;0;0;0;0;0;0
12550;sic;positive;0;0;0;0;0;0
12551;sidérant;negative;0;0;0;0;1;0
12552;siècle;positive;0;0;0;0;0;0
12553;siège;positive;0;1;1;1;1;0
12554;siège social;positive;0;0;0;0;0;0
12555;siéger;positive;0;0;0;0;0;0
12556;sieste;positive;1;0;0;0;0;0
12557;sifflant;negative;0;1;0;1;0;0
12558;sifflement;negative;0;1;0;1;1;0
12559;siffler;negative;0;1;0;1;1;0
12560;sifflet;positive;0;0;0;0;0;0
12561;sigle;positive;0;0;0;0;0;0
12562;signal;positive;0;0;0;0;1;0
12563;signal lumineux;positive;0;0;0;0;1;0
12564;signaler;positive;0;0;0;0;0;0
12565;signalement;positive;0;0;0;0;0;0
12566;signature;positive;0;0;0;0;0;0
12567;signe avant coureur;negative;0;1;0;1;0;0
12568;signe de le main;positive;0;0;0;0;0;0
12569;signer;positive;0;0;0;0;0;0
12570;significatif;positive;0;0;0;0;0;0
12571;signification;positive;0;0;0;0;0;0
12572;signifier;positive;0;0;0;0;0;0
12573;silence;negative;1;0;0;0;0;0
12574;silencieusement;positive;1;0;0;0;0;0
12575;silex;negative;0;1;0;0;0;0
12576;silhouette;positive;0;0;0;0;0;0
12577;sillon;negative;0;1;1;0;0;1
12578;similaire;positive;0;0;0;0;0;0
12579;similarité;positive;0;0;0;0;0;0
12580;similitude;positive;0;0;0;0;0;0
12581;simplement;positive;0;0;0;0;0;0
12582;simplet;negative;0;0;0;0;0;0
12583;simplifier;positive;0;0;0;0;1;0
12584;simpliste;negative;0;0;1;0;0;1
12585;simulacre;negative;0;1;1;1;0;1
12586;simuler;negative;0;0;0;0;0;0
12587;simulation;negative;0;0;0;0;0;0
12588;simultané;positive;0;0;0;0;0;0
12589;simultanément;positive;0;0;0;0;0;0
12590;sincère;positive;0;0;1;0;1;0
12591;singe;positive;0;0;0;0;0;0
12592;singer;positive;0;0;0;0;0;0
12593;singularité;positive;0;0;0;0;0;0
12594;singulièrement;positive;0;0;0;0;1;0
12595;sinistre;negative;0;1;1;1;0;1
12596;sinuer;negative;0;1;0;0;0;1
12597;sinus;negative;0;0;0;0;0;1
12598;siphon;negative;0;1;0;0;0;0
12599;siphonner;negative;0;1;0;0;0;0
12600;sire;positive;0;0;0;0;0;0
12601;sirène;positive;0;1;0;0;1;0
12602;sirop;positive;0;0;0;0;0;0
12603;siroter;positive;0;0;0;0;0;0
12604;site;positive;0;0;0;0;0;0
12605;situation;positive;0;0;0;0;0;0
12606;situation délicat;negative;0;1;1;0;0;0
12607;situer;positive;0;0;0;0;0;0
12608;sixième;positive;0;0;0;0;0;0
12609;sketch;positive;0;0;0;0;0;0
12610;ski;positive;0;0;0;0;0;0
12611;skier;positive;0;0;0;0;0;0
12612;skiff;positive;0;0;0;0;0;0
12613;skipper;positive;0;0;0;0;0;0
12614;slip;positive;0;0;0;0;0;0
12615;slogan;positive;0;0;0;0;0;0
12616;sloop;positive;0;0;0;0;0;0
12617;smash;negative;0;1;0;1;1;0
12618;snob;negative;0;0;0;0;0;1
12619;sobriété;positive;0;0;0;0;0;0
12620;sociable;positive;0;0;0;0;0;0
12621;social;positive;0;0;0;0;0;0
12622;socialisme;positive;0;1;0;0;0;1
12623;socialiste;positive;0;1;1;1;0;1
12624;société;positive;0;0;0;0;0;0
12625;socle;positive;0;0;0;0;0;0
12626;s?ur;positive;0;0;0;0;0;0
12627;sofa;positive;0;0;1;0;0;0
12628;soi dire;negative;0;0;0;0;0;0
12629;soi même;positive;0;0;0;0;0;0
12630;soie;positive;0;0;0;0;0;0
12631;soif;negative;0;0;1;0;1;0
12632;soigner;positive;0;0;0;0;0;0
12633;soigneux;positive;0;0;0;0;0;0
12634;soigneusement;positive;0;0;0;0;0;0
12635;soin;positive;0;0;0;0;0;0
12636;soir;positive;0;0;0;0;0;0
12637;soirée;positive;0;0;0;0;0;0
12638;soixante;positive;0;0;0;0;0;0
12639;soixante dix;positive;0;0;0;0;0;0
12640;sol;positive;0;0;0;0;0;1
12641;solaire;positive;1;0;0;0;0;0
12642;soldat;positive;0;0;1;1;0;0
12643;solde;positive;0;0;0;0;0;0
12644;sole;negative;0;0;0;0;0;1
12645;soleil;positive;0;0;0;0;1;0
12646;solidarité;positive;0;0;0;0;0;0
12647;solidarité féminin;positive;0;0;1;1;1;0
12648;solide;positive;0;1;1;0;1;0
12649;solidification;positive;0;0;0;0;0;0
12650;solidité;positive;0;0;0;0;0;0
12651;solitaire;negative;0;1;1;1;0;1
12652;solitude;negative;0;1;1;0;0;0
12653;sollicitation;positive;0;0;0;0;0;0
12654;solliciter;positive;0;0;0;0;0;0
12655;solo;negative;0;0;1;0;0;0
12656;solubilité;positive;0;0;0;0;0;0
12657;soluble;positive;0;0;0;0;0;0
12658;solution;positive;0;0;0;0;0;0
12659;solutionner;positive;1;0;0;0;0;0
12660;solvabilité;positive;0;0;0;0;0;0
12661;solvable;positive;0;0;0;0;0;0
12662;solvant;positive;0;0;0;0;0;0
12663;somatique;negative;0;1;0;0;1;0
12664;sombrer;negative;0;1;1;0;0;1
12665;sombrement;negative;0;0;1;0;0;0
12666;sommaire;negative;0;0;1;0;0;0
12667;sommairement;negative;0;0;1;0;0;0
12668;somme;negative;0;0;1;0;0;0
12669;sommeil;positive;0;0;0;0;0;0
12670;sommeiller;positive;0;0;0;0;0;0
12671;sommer;negative;0;0;0;0;0;0
12672;somnolence;negative;0;0;0;0;0;0
12673;somnolent;negative;0;0;1;0;0;0
12674;somnoler;negative;0;0;1;0;0;0
12675;somptueux étalage;positive;1;0;0;0;0;0
12676;son;positive;0;0;0;0;0;1
12677;son de blé;positive;0;0;0;0;0;1
12678;sonar;positive;0;0;0;0;0;0
12679;sonate;positive;0;0;0;0;0;0
12680;sondage;positive;0;0;0;0;0;0
12681;sonde;positive;0;0;0;0;0;0
12682;songe;positive;1;0;0;0;0;0
12683;songer;positive;1;0;0;0;0;0
12684;sonner;negative;0;0;1;0;1;0
12685;sonnerie;positive;0;0;0;0;1;0
12686;sonnet;positive;0;0;1;0;0;0
12687;sonnette;positive;0;0;0;0;0;0
12688;sonneur;negative;0;1;0;1;1;0
12689;sonore;negative;0;1;0;0;1;0
12690;soporifique;negative;0;1;1;0;0;0
12691;soprano;positive;0;0;0;0;0;0
12692;sorcellerie;negative;0;1;1;1;1;0
12693;sorcier;negative;0;1;0;0;0;0
12694;sordide;negative;0;1;1;1;0;1
12695;sorgho;positive;0;0;0;0;0;0
12696;sororité;positive;0;0;1;1;1;0
12697;sort;negative;0;1;0;0;0;0
12698;sorte;positive;0;0;0;0;0;0
12699;sortie;positive;0;1;0;0;1;0
12700;sortir;positive;0;0;0;0;0;0
12701;sortir avec qqn;positive;1;0;0;0;0;0
12702;sosie;negative;0;1;0;1;1;0
12703;sou;positive;0;0;0;0;0;0
12704;souche;positive;0;0;0;0;0;1
12705;souci;negative;0;1;1;0;0;0
12706;soucier;negative;0;1;1;0;0;0
12707;soucieux;negative;0;1;0;0;0;0
12708;soucoupe;positive;0;0;0;0;0;0
12709;soudage;positive;0;0;0;0;0;0
12710;soudain;negative;0;0;0;0;1;0
12711;souder;positive;0;0;0;0;0;0
12712;soudure;positive;0;0;0;0;0;0
12713;soufflant;negative;0;1;0;0;1;0
12714;soufflante;negative;0;0;0;0;0;0
12715;souffle;negative;0;1;0;1;1;0
12716;souffler;negative;0;0;1;0;0;0
12717;souffler en rafale;negative;0;1;0;0;1;0
12718;soufflet;negative;0;0;0;1;0;0
12719;souffrance;negative;0;1;1;1;0;1
12720;souffrir;negative;0;1;1;0;0;1
12721;souffrant;negative;0;1;1;0;0;0
12722;souffrir douleur;negative;0;1;1;1;0;0
12723;soufre;negative;0;1;0;1;0;1
12724;souhaitable;positive;0;0;0;0;0;0
12725;souhaiter;positive;0;0;0;0;1;0
12726;souiller;negative;0;0;0;0;0;1
12727;souillure;negative;0;0;0;0;0;0
12728;souk;negative;0;0;0;0;0;0
12729;soulagement;positive;0;0;0;0;0;0
12730;soulager;positive;0;0;0;0;0;0
12731;soulever;positive;0;0;0;0;0;0
12732;soulèvement;negative;0;1;0;1;1;0
12733;soulier;positive;0;0;0;0;0;0
12734;soulignement;positive;0;0;0;0;0;0
12735;souligner;positive;0;0;0;0;0;0
12736;soumettre;negative;0;0;0;1;0;0
12737;soumission;negative;0;1;1;1;0;1
12738;soupape;positive;0;0;0;0;0;0
12739;soupçonner;negative;0;1;0;0;0;0
12740;soupçonneux;negative;0;1;0;1;0;0
12741;soupçon;negative;0;1;0;0;0;0
12742;soupe;positive;0;0;0;0;0;0
12743;soupe épais;positive;0;0;0;0;0;0
12744;souper;positive;0;0;0;0;0;0
12745;soupeser;positive;0;1;0;0;0;0
12746;soupir;negative;0;0;1;0;0;0
12747;soupirer;negative;0;0;1;1;0;1
12748;source;positive;0;0;0;0;0;0
12749;sourd;negative;0;0;1;0;0;1
12750;sourire;positive;1;0;0;0;0;0
12751;souriant;positive;1;0;0;0;0;0
12752;sourire bête;negative;0;0;0;0;0;1
12753;sourire suffisant;negative;0;0;0;0;0;1
12754;souris;negative;0;1;0;0;0;0
12755;sournois;negative;0;1;1;1;0;1
12756;sous condition;negative;0;0;0;0;0;0
12757;sous peu;positive;0;0;0;0;0;0
12758;sous terre;negative;0;1;0;0;0;0
12759;sous bois;negative;0;1;1;0;0;0
12760;sous comité;positive;0;0;0;0;0;0
12761;sous cutané;negative;0;1;0;0;0;1
12762;sous ensemble;positive;0;0;0;0;0;0
12763;sous entendre;negative;0;0;0;0;0;0
12764;sou entendre;positive;0;1;0;1;1;0
12765;sous estimer;negative;0;0;0;0;1;0
12766;sous marin;negative;0;1;0;0;0;0
12767;sou payer|payer;negative;0;0;1;1;0;0
12768;sous sol;negative;0;1;1;0;0;0
12769;sous type;positive;0;0;0;0;0;0
12770;sous vêtement;positive;0;0;0;0;0;0
12771;souscripteur;positive;0;0;0;0;0;0
12772;souscription;positive;0;0;0;0;0;0
12773;souscrire;positive;0;0;0;0;0;0
12774;soustraction;negative;0;0;0;0;0;0
12775;soustraire;negative;0;0;0;0;0;0
12776;soutenable;positive;0;0;0;0;0;0
12777;soutenant;positive;0;0;0;0;0;0
12778;souteneur;negative;0;1;0;0;0;1
12779;soutenir;positive;0;0;0;0;0;0
12780;souterrain;negative;0;1;0;0;0;0
12781;souterrainne;negative;0;1;0;0;0;0
12782;souterrainnes;negative;0;1;0;0;0;0
12783;soutien;positive;0;0;0;0;0;0
12784;soutirer;negative;0;0;0;0;0;0
12785;souvenir;positive;0;0;0;0;0;0
12786;souverain pontife;positive;0;0;0;0;0;0
12787;souveraineté;positive;0;0;0;0;0;0
12788;spa;positive;0;0;0;0;1;0
12789;spasme;negative;0;1;0;0;0;0
12790;spatule;positive;0;0;0;0;0;0
12791;spécial;positive;1;0;0;0;0;0
12792;spécialement;positive;0;0;0;0;0;0
12793;spécialiser;positive;0;0;0;0;0;0
12794;spécialiste;positive;0;0;0;0;0;0
12795;spécialité;positive;0;0;0;0;0;0
12796;spécification;positive;0;0;0;0;0;0
12797;spécifique;positive;0;0;0;0;0;0
12798;spécimen;positive;0;0;0;0;0;0
12799;spectacle;positive;0;0;0;0;0;0
12800;spectacle fabuleux;positive;1;0;0;0;0;0
12801;spectaculaire;positive;0;0;0;0;1;0
12802;spectre;negative;0;1;1;0;0;0
12803;spectromètre;positive;0;0;0;0;0;0
12804;spectrophotomètre;positive;0;0;0;0;0;0
12805;spectroscopie;positive;0;0;0;0;0;0
12806;spéculation;negative;0;1;1;0;0;0
12807;spéculer;negative;0;0;0;0;0;0
12808;spéculum;negative;0;1;0;0;0;1
12809;spencer;positive;0;0;0;0;0;0
12810;sperme;positive;0;0;0;0;0;1
12811;sphère;positive;0;0;0;0;0;0
12812;sphérique;positive;0;0;0;0;0;0
12813;sphinx;positive;0;0;0;0;0;0
12814;spinal;positive;0;0;0;0;0;0
12815;spiral|spirale;positive;0;0;0;0;0;0
12816;spiraler;positive;0;0;0;0;0;0
12817;spiritualité;positive;0;0;0;0;0;0
12818;spiritueux;negative;0;0;1;1;0;0
12819;splendeur;positive;0;0;0;0;1;0
12820;splendide;positive;0;0;0;0;1;0
12821;spline;positive;0;0;0;0;0;0
12822;spoiler;negative;0;1;1;1;0;0
12823;sponsor;positive;0;0;0;0;0;0
12824;sponsoring;positive;0;0;0;0;0;0
12825;sponsoriser;positive;0;0;0;0;0;0
12826;sporadique;negative;0;0;0;0;1;0
12827;spore;negative;0;0;0;0;0;1
12828;sport;positive;0;0;0;0;0;0
12829;spray;positive;0;0;0;0;0;0
12830;square;positive;0;0;0;0;0;0
12831;squat;negative;0;1;0;0;0;0
12832;squatter;negative;0;1;1;0;0;1
12833;squelette;negative;0;1;1;0;0;0
12834;stabilité;positive;0;0;0;0;0;0
12835;stable;positive;0;1;0;0;1;0
12836;staccato;negative;0;0;0;0;0;0
12837;stade;positive;0;0;0;0;0;0
12838;stagiaire;positive;0;0;0;0;0;0
12839;stagner;negative;0;0;1;0;0;0
12840;stagnant;negative;0;0;1;0;0;0
12841;stagnation;negative;0;1;1;0;0;0
12842;stalle;positive;0;0;0;0;0;1
12843;stand;positive;0;0;0;0;0;1
12844;standard;positive;0;0;0;0;0;0
12845;standardiser;positive;0;0;0;0;0;0
12846;star;positive;0;0;0;0;0;0
12847;starter;negative;0;1;1;1;1;0
12848;station;positive;0;0;0;0;0;0
12849;stationnaire;positive;0;0;0;0;0;0
12850;stationner;positive;0;0;0;0;0;0
12851;statique;positive;0;0;0;0;0;0
12852;statistique;positive;0;0;0;0;0;0
12853;stator;positive;0;0;0;0;0;0
12854;statuaire;positive;0;0;0;0;0;0
12855;statue;positive;0;0;0;0;0;0
12856;statuer sur;negative;0;1;0;0;0;0
12857;statuette;positive;0;0;0;0;0;0
12858;stature;positive;0;0;0;0;0;0
12859;statut;positive;0;0;0;0;0;0
12860;statutaire;positive;0;0;0;0;0;0
12861;stellaire;positive;0;0;0;0;0;0
12862;stencil;positive;0;0;0;0;0;0
12863;sténo;positive;0;0;0;0;0;0
12864;sténographie;positive;0;0;0;0;0;0
12865;steppe;negative;0;1;1;0;0;0
12866;stéréoscopique;positive;0;0;0;0;0;0
12867;stéréotype;negative;0;0;0;0;0;1
12868;stéréotyper;negative;0;0;0;0;0;1
12869;stérile;negative;0;1;1;0;0;0
12870;stériliser;positive;0;1;1;0;0;0
12871;stérilité;negative;0;1;1;0;0;0
12872;sterling;positive;0;0;0;1;0;0
12873;sterne;positive;0;0;0;0;0;0
12874;stéthoscope;positive;0;0;0;0;0;0
12875;steward;positive;0;0;0;0;0;0
12876;stigmate;negative;0;1;1;1;0;1
12877;stimulant;positive;0;0;0;0;0;0
12878;stimulation;positive;1;0;0;0;0;0
12879;stimuler;positive;0;0;0;0;0;0
12880;stimulus;positive;0;0;0;0;0;0
12881;stipulation;positive;0;0;0;0;0;0
12882;stipuler;positive;0;0;0;0;0;0
12883;stock;positive;0;0;0;0;0;0
12884;stockage;positive;0;0;0;0;0;0
12885;stocker;positive;0;0;0;0;0;0
12886;stoïque;positive;0;0;0;0;0;0
12887;stratège;positive;0;0;0;0;0;0
12888;stratégie;positive;0;0;0;0;0;0
12889;stratégique;positive;0;0;0;0;0;0
12890;stratification;positive;0;0;0;0;0;0
12891;stratus;negative;0;0;1;0;0;0
12892;stress;negative;0;1;0;1;0;0
12893;stresser;negative;0;1;1;1;0;0
12894;stressant;negative;0;1;1;1;0;0
12895;strict;negative;0;0;1;0;0;0
12896;strident;negative;0;1;0;1;1;0
12897;strie;negative;0;0;0;0;0;0
12898;strier;positive;0;0;0;0;0;0
12899;stroboscopique;positive;0;0;0;0;0;0
12900;strophe;positive;0;0;0;0;0;0
12901;structure;positive;0;0;0;0;0;0
12902;structurer;positive;0;0;0;0;0;0
12903;stuc;positive;0;0;0;0;0;0
12904;studio;positive;0;0;0;0;0;0
12905;stupéfaction;positive;0;0;0;0;1;0
12906;stupéfaire;negative;0;1;0;0;1;1
12907;stupéfiant;negative;0;0;0;0;1;0
12908;stupéfier;positive;0;0;0;0;1;0
12909;stupide;negative;0;0;0;1;0;1
12910;stupidité;negative;0;0;0;1;0;1
12911;style;positive;0;0;0;0;0;0
12912;stylet;negative;0;1;0;0;0;0
12913;stylo;positive;0;0;0;0;0;0
12914;suaire;negative;0;0;1;0;0;0
12915;suer;negative;0;0;0;0;0;1
12916;suavité;positive;0;0;0;0;0;0
12917;subalterne;negative;0;0;1;0;0;1
12918;subatomique;positive;0;0;0;0;0;0
12919;subconscient;negative;0;0;0;0;0;0
12920;subdiviser;positive;0;0;0;0;0;0
12921;subdivision;positive;0;0;0;0;0;0
12922;subduction;positive;0;0;0;0;0;0
12923;subir;negative;0;0;1;0;0;0
12924;subito;positive;0;0;0;0;1;0
12925;sublimation;positive;1;0;0;0;0;0
12926;subliminal;negative;0;0;0;0;1;0
12927;submerger;negative;0;1;1;0;1;0
12928;submersible;negative;0;1;0;0;0;0
12929;submersion;negative;0;1;0;0;0;0
12930;subordination;negative;0;0;0;0;0;0
12931;subsidiaire;negative;0;0;0;0;0;0
12932;subsistance;positive;1;0;0;0;0;0
12933;subsister;positive;0;0;0;0;0;0
12934;substance;positive;0;0;0;0;0;0
12935;substantiellement;positive;0;0;0;0;0;0
12936;substituer;negative;0;0;0;0;0;0
12937;substitut;negative;0;0;0;0;0;0
12938;substitution;negative;0;0;0;0;0;0
12939;subtil;positive;0;0;0;0;1;0
12940;subvenir;positive;0;0;0;0;0;0
12941;subvention;positive;0;0;0;1;0;1
12942;subventionner;positive;0;0;0;0;0;0
12943;subversion;negative;0;1;0;1;0;0
12944;subvertir;negative;0;1;1;0;0;1
12945;sucer;negative;0;0;0;0;0;0
12946;succès;positive;1;0;0;0;0;0
12947;successeur;positive;0;0;0;0;0;0
12948;succession;positive;0;0;0;0;0;0
12949;succinct;positive;0;0;0;0;0;0
12950;succion;negative;0;1;0;0;0;0
12951;succomber;negative;0;1;1;0;0;0
12952;succulent;positive;1;0;0;0;0;0
12953;succursale;positive;0;0;0;0;0;0
12954;sucette;positive;0;0;0;1;0;0
12955;sucre;positive;0;0;0;0;0;0
12956;sucrer;positive;0;0;0;0;1;0
12957;sucrerie;positive;1;0;0;0;0;0
12958;sudation;negative;0;0;0;0;0;1
12959;sueur;negative;0;1;0;0;0;1
12960;suffire;positive;0;0;0;0;0;0
12961;suffisamment;positive;0;0;0;0;0;0
12962;suffisance;negative;0;0;0;1;0;0
12963;suffisant;positive;0;0;0;0;0;1
12964;suffixe;positive;0;0;0;0;0;0
12965;suffocant;negative;0;1;1;0;0;1
12966;suffocation;negative;0;1;0;1;0;0
12967;suggérer;positive;0;0;0;0;0;0
12968;suggestion;positive;0;0;0;0;0;0
12969;suicidaire;negative;0;1;1;1;0;1
12970;suicide;negative;0;1;1;1;0;0
12971;suicider;negative;0;1;1;1;0;0
12972;suie;negative;0;0;0;0;0;1
12973;suif;positive;0;0;0;0;0;0
12974;suintement;negative;0;0;0;0;0;1
12975;suinter;negative;0;0;0;0;0;1
12976;suivant;negative;0;0;0;0;0;0
12977;suivant|suivante;negative;0;0;0;0;0;0
12978;suivre;positive;0;0;0;0;0;0
12979;suivre à le trace;positive;0;0;0;0;0;0
12980;suivre le trace de;positive;0;0;0;0;0;0
12981;sujet;negative;0;0;1;1;0;1
12982;sujétion;negative;0;1;1;0;0;0
12983;sultan;positive;0;1;0;0;0;0
12984;sumo;negative;0;1;0;0;0;0
